Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jose Miranda","MIN",137,558,525,128,84,28,2,14,57,60,21,0,75,8,4,0,,0,1,0.2438095238095238,0.03763440860215054,0.13440860215053763,0.28,0.28136200716845877,0.38476190476190475,0.2869632726929094,0.6661239119303635,0.14095238095238094,2.4642764810795024,0.2590909090909091,,-0.7932864488102496,54.566978158050276,-15.441014944023397,80.79160660614508,-0.7932864488102496,,-13.997341220180449,7.150264454897119,1.7128255661319456,,,,,,,,500.1999999999999,3.651094890510948,500.1999999999999,3.651094890510948,,,,,,,,,,,,,,,,,,,"Jose Miranda","20538",669304
"Wyatt Mathisen",,99,372,320,74,44,15,1,14,48,47,36,0,105,12,3,1,,2,1,0.23125,0.0967741935483871,0.28225806451612906,0.34285714285714286,0.3288409703504043,0.415625,0.3249783413108147,0.7444659703504044,0.184375,3.659573628547808,0.29411764705882354,,-0.3266295101493597,48.30926536444623,1.6372699630637875,100.54390769139647,-0.3266295101493597,,-0.06811100382309054,4.006843138413875,1.7108151853613882,,,,,,,,420.19999999999993,4.244444444444444,420.19999999999993,4.244444444444444,,,,,,,,,,,,,,,,,,,"Wyatt Mathisen","14555",621500
"Christian Walker","HOU",142,567,508,131,74,31,3,23,78,79,48,2,138,6,5,0,,4,1,0.2578740157480315,0.08465608465608465,0.24338624338624337,0.34782608695652173,0.3262786596119929,0.46653543307086615,0.3369878545271612,0.7928140926828591,0.20866141732283466,4.493856192270037,0.3068181818181818,,-0.03455025237053633,79.37775984430927,8.240605563169884,108.47421875968088,-0.03455025237053633,,6.104571235610711,-9.356666723887125,1.707456091099657,,,,,,,,715.6,5.03943661971831,715.6,5.03943661971831,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Sheldon Neuse",,146,593,551,137,93,25,2,17,63,75,37,1,180,2,3,0,,4,3,0.24863883847549909,0.06239460370994941,0.30354131534569984,0.20555555555555555,0.29679595278246207,0.3938294010889292,0.2979777030445434,0.6906253538713913,0.14519056261343014,3.2870476786658207,0.33613445378151263,,-0.9196382868103683,63.50031627851302,-10.898859186593944,86.17172658829764,-0.9196382868103683,,-11.39686035554161,7.1388654114567895,1.7024252420114188,,,,,,,,576.0999999999999,3.9458904109589037,576.0999999999999,3.9458904109589037,,,,,,,,,,,,,,,,,,,"Sheldon Neuse","19635",641914
"AJ Pollock",,107,424,389,100,56,20,2,22,58,69,26,2,94,5,4,0,,8,3,0.2570694087403599,0.06132075471698113,0.22169811320754718,0.2765957446808511,0.3089622641509434,0.4884318766066838,0.33472516299424016,0.7973941407576273,0.23136246786632392,5.019609665169228,0.2815884476534296,,0.026372149121016264,58.54889439680887,5.352856627491243,110.43738857814083,0.026372149121016264,,5.680702871003128,-3.7437213332354498,1.7017307524610152,,,,,,,,547.0000000000001,5.112149532710282,547.0000000000001,5.112149532710282,,,,,,,,,,,,,,,,,,,"AJ Pollock","9256",572041
"Josh Lowe","TBR",126,541,486,108,65,22,4,17,60,60,45,0,163,3,3,4,,23,9,0.2222222222222222,0.08317929759704251,0.30129390018484287,0.27607361963190186,0.2905027932960894,0.3888888888888889,0.2944353024164836,0.6793916821849784,0.16666666666666669,6.382110496806366,0.29449838187702265,,0.3298442750237882,56.31509138825024,-11.560041708921544,89.57220126396348,0.3298442750237882,,-6.6199505297034005,9.177801350577308,1.6950104400993498,,,,,,,,527.6999999999999,4.188095238095237,527.6999999999999,4.188095238095237,,,,,,,,,,,,,,,,,,,"Josh Lowe","19953",666139
"Avisaíl García",,128,525,479,129,87,24,2,16,59,64,34,3,121,9,3,0,,5,4,0.26931106471816285,0.06476190476190476,0.23047619047619047,0.2809917355371901,0.32761904761904764,0.4279749478079332,0.3247039598980169,0.7555939954269808,0.15866388308977036,3.6979184235677742,0.32753623188405795,,-1.1415503933094442,68.05686343608144,2.1891279905820342,101.67268244940959,-1.1415503933094442,,-0.019541494476601695,-5.577037043593548,1.6937660982646932,,,,,,,,602.0999999999999,4.703906249999999,602.0999999999999,4.703906249999999,,,,,,,,,,,,,,,,,,,"Avisail Garcia","5760",541645
"Luis Campusano","SDP",106,455,410,101,67,22,2,10,54,62,36,1,75,4,5,0,,0,0,0.24634146341463414,0.07912087912087912,0.16483516483516483,0.48,0.3098901098901099,0.3829268292682927,0.3009847321174218,0.6928169391584026,0.13658536585365855,2.683211473565804,0.27575757575757576,,-0.33645880315452814,49.87718919593137,-7.208181523501455,90.23157472916269,-0.33645880315452814,,-6.015296453393578,6.679053550394473,1.688546841700405,,,,,,,,444.79999999999995,4.19622641509434,444.79999999999995,4.19622641509434,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"Derek Fisher",,110,393,341,78,42,15,3,18,54,49,46,1,129,3,2,1,,9,5,0.2287390029325513,0.11704834605597965,0.3282442748091603,0.35658914728682173,0.3239795918367347,0.44868035190615835,0.3313758208623628,0.772659943742893,0.21994134897360704,5.622108360054335,0.30612244897959184,,-0.6587158823385835,53.15764114261293,3.850936323410504,106.07835084732515,-0.6587158823385835,,2.393405578105383,-2.4720105677054667,1.6677107671113571,,,,,,,,475.7,4.324545454545454,475.7,4.324545454545454,,,,,,,,,,,,,,,,,,,"Derek Fisher","16192",605233
"Myles Straw","TOR",127,478,430,109,89,14,4,2,55,28,43,0,94,1,2,2,,32,7,0.2534883720930233,0.0899581589958159,0.19665271966527198,0.4574468085106383,0.32142857142857145,0.3186046511627907,0.28749217631436197,0.6400332225913621,0.06511627906976741,6.882008665261775,0.31845238095238093,,2.93557884497568,46.95705641537601,-13.013948428335844,80.33048576039432,2.93557884497568,,-8.646955798737018,7.996319582993531,1.6428052784591898,,,,,,,,435.79999999999995,3.431496062992126,435.79999999999995,3.431496062992126,,,,,,,,,,,,,,,,,,,"Myles Straw","17620",664702
"Shogo Akiyama",,132,577,522,137,95,25,4,13,65,52,49,1,100,4,2,0,,11,7,0.2624521072796935,0.08492201039861352,0.1733102253032929,0.49,0.3292894280762565,0.4003831417624521,0.31807333541413146,0.7296725698387085,0.13793103448275862,4.573433257955998,0.30170316301703165,,-1.3088591727428138,71.56984493748243,-0.8219328759521667,90.75174003258778,-1.3088591727428138,,-8.126895961286914,-0.27992366973545035,1.642127061585975,,,,,,,,622.9999999999999,4.719696969696969,622.9999999999999,4.719696969696969,,,,,,,,,,,,,,,,,,,"Shogo Akiyama","27461",673451
"Pat Valaika",,144,433,408,110,69,18,2,21,64,56,21,0,104,0,1,3,,1,4,0.2696078431372549,0.04849884526558892,0.24018475750577367,0.20192307692307693,0.30465116279069765,0.47794117647058826,0.3314718238143034,0.7825923392612859,0.20833333333333337,3.6599756053086603,0.31338028169014087,,-1.8241072380915284,58.603160099843436,4.277961151460106,107.82714959990612,-1.8241072380915284,,2.351057418407793,2.6309758583844793,1.6420644259802182,,,,,,,,522.6999999999999,3.6298611111111105,522.6999999999999,3.6298611111111105,,,,,,,,,,,,,,,,,,,"Pat Valaika","14885",642162
"Starlin Castro",,141,587,552,157,106,29,3,19,69,75,28,1,103,2,5,0,,3,2,0.28442028985507245,0.04770017035775128,0.17546848381601363,0.27184466019417475,0.3185689948892675,0.45108695652173914,0.3277390792508174,0.7696559514110066,0.16666666666666669,3.451983405630531,0.31724137931034485,,-0.6977261803112924,77.59720447895454,3.95080313322472,102.66186967660988,-0.6977261803112924,,1.2986776205092911,-0.5731805011428572,1.6397725962650807,,,,,,,,697.1,4.943971631205674,697.1,4.943971631205674,,,,,,,,,,,,,,,,,,,"Starlin Castro","4579",516770
"Jarred Kelenic","ATL",125,537,490,115,64,22,5,24,66,75,41,0,159,3,3,0,,14,8,0.23469387755102042,0.07635009310986965,0.29608938547486036,0.2578616352201258,0.29608938547486036,0.44693877551020406,0.3162866588855367,0.7430281609850644,0.21224489795918364,5.949944053959491,0.29354838709677417,,-1.019676385447383,65.79884606272532,-1.5744376215283702,104.2784647776267,-1.019676385447383,,1.8107008547390868,-4.8568958672686655,1.620404878753422,,,,,,,,608.1000000000001,4.864800000000001,608.1000000000001,4.864800000000001,,,,,,,,,,,,,,,,,,,"Jarred Kelenic","22558",672284
"Nico Hoerner","CHC",121,424,383,100,74,17,4,5,55,48,32,0,61,6,3,0,,9,5,0.26109660574412535,0.07547169811320754,0.14386792452830188,0.5245901639344263,0.32547169811320753,0.36553524804177545,0.30475315957699184,0.691006946154983,0.1044386422976501,5.568118381985221,0.296875,,-0.7285469546914101,47.827038981571484,-5.368998787746142,89.32106767100564,-0.7285469546914101,,-6.513731121465872,4.563721340984054,1.6178569696321123,,,,,,,,413.20000000000005,3.4148760330578516,413.20000000000005,3.4148760330578516,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Victor Caratini","HOU",116,366,323,80,54,17,1,8,38,50,34,2,77,6,3,0,,0,1,0.2476780185758514,0.09289617486338798,0.2103825136612022,0.44155844155844154,0.32786885245901637,0.38080495356037153,0.3099665268436893,0.7086738060193879,0.13312693498452013,2.274583489449035,0.2987551867219917,,-0.7266295161098242,42.89451957295432,-3.0247017090509907,96.16257499933405,-0.7266295161098242,,-2.5211337358991877,5.723985890652557,1.6178306954365755,,,,,,,,372.4,3.2103448275862068,372.4,3.2103448275862068,,,,,,,,,,,,,,,,,,,"Victor Caratini","14968",605170
"Colin Moran","SEA",141,505,458,118,75,24,2,17,57,66,38,3,118,4,5,0,,0,2,0.2576419213973799,0.07524752475247524,0.23366336633663368,0.3220338983050847,0.31683168316831684,0.43013100436681223,0.3187994175698178,0.7469626875351291,0.17248908296943233,2.6486969405346645,0.3079268292682927,,-1.2310692565515637,62.948479978094355,-0.41000840281460993,97.73813095716622,-1.2310692565515637,,-2.6904961087680292,-2.834473896138743,1.6154706749945997,,,,,,,,563.9999999999999,3.999999999999999,563.9999999999999,3.999999999999999,,,,,,,,,,,,,,,,,,,"Colin Moran","16909",592567
"Jo Adell","LAA",127,519,481,122,81,24,1,16,48,46,32,0,167,5,1,0,,7,3,0.25363825363825365,0.06165703275529865,0.3217726396917148,0.19161676646706588,0.3063583815028902,0.4074844074844075,0.30910834664324577,0.7138427889872977,0.15384615384615385,3.3748769665578013,0.35451505016722407,,-0.27837446238845587,60.45005469722696,-4.664906628895324,92.71399027381712,-0.27837446238845587,,-4.936800248455029,2.499100796129338,1.6153392691004436,,,,,,,,543.8,4.281889763779527,543.8,4.281889763779527,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Austin Hays","CIN",121,504,473,126,83,22,2,19,65,64,23,0,104,5,3,0,,8,7,0.266384778012685,0.04563492063492063,0.20634920634920634,0.22115384615384615,0.3055555555555556,0.4418604651162791,0.3192901854950284,0.7474160206718347,0.17547568710359407,4.19918625298835,0.3031161473087819,,-1.794590154197067,63.03251634398084,-0.20050968369860403,99.48434752077047,-1.794590154197067,,-2.1147521091664228,4.841851861388595,1.6125597983883109,,,,,,,,565.9999999999999,4.677685950413222,565.9999999999999,4.677685950413222,,,,,,,,,,,,,,,,,,,"Austin Hays","19363",669720
"Wilmer Flores","SFG",132,460,427,117,75,25,1,16,52,65,24,1,62,4,5,0,,1,0,0.27400468384074944,0.05217391304347826,0.13478260869565217,0.3870967741935484,0.31521739130434784,0.4496487119437939,0.3253865686117434,0.7648661032481417,0.17564402810304447,2.6255651135275047,0.2853107344632768,,-0.12376224156469107,59.89569755216178,2.183015066581339,104.28559227896868,-0.12376224156469107,,2.3950290348478855,-2.7398175826008218,1.6083051534652637,,,,,,,,542.6999999999999,4.111363636363635,542.6999999999999,4.111363636363635,,,,,,,,,,,,,,,,,,,"Wilmer Flores","5827",527038
"Jean Segura",,139,598,551,153,109,27,4,13,78,63,37,3,90,5,3,2,,13,6,0.2776769509981851,0.061872909698996656,0.1505016722408027,0.4111111111111111,0.3271812080536913,0.41197822141560797,0.3186962755293307,0.7391594294692992,0.13430127041742285,5.286334989120407,0.31042128603104213,,-0.4774246383458376,74.48893377661047,-0.5375534546441102,96.73705857813721,-0.4774246383458376,,-2.970491689524677,3.0272369027698414,1.6041380760726656,,,,,,,,663.0000000000001,4.769784172661871,663.0000000000001,4.769784172661871,,,,,,,,,,,,,,,,,,,"Jean Segura","5933",516416
"Adley Rutschman","BAL",144,594,536,123,78,29,0,16,68,70,46,0,126,4,8,0,,6,0,0.2294776119402985,0.07744107744107744,0.21212121212121213,0.36507936507936506,0.29124579124579125,0.373134328358209,0.2886649157463099,0.6643801196040002,0.14365671641791047,3.7534700454927328,0.26616915422885573,,0.7937101423740387,58.940220575707585,-15.584417242628902,78.51011093311698,0.7937101423740387,,-14.93172584853825,15.092698241037034,1.6035817555163332,,,,,,,,548.6999999999999,3.8104166666666663,548.6999999999999,3.8104166666666663,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Trey Mancini",,127,527,481,133,81,25,3,24,64,77,36,1,119,6,4,0,,1,0,0.2765072765072765,0.0683111954459203,0.22580645161290322,0.3025210084033613,0.33206831119544594,0.49064449064449067,0.34874410525020993,0.8227128018399366,0.21413721413721415,3.221867330385259,0.31871345029239767,,-0.18724503461271524,79.00510168062485,12.886441528666376,119.65636515352254,-0.18724503461271524,,12.57408390087968,-10.709082987783656,1.5902003218656882,,,,,,,,706.9,5.566141732283464,706.9,5.566141732283464,,,,,,,,,,,,,,,,,,,"Trey Mancini","15149",641820
"Nomar Mazara",,132,527,484,125,80,26,2,17,58,67,34,2,126,6,3,0,,2,1,0.25826446280991733,0.06451612903225806,0.23908918406072105,0.2698412698412698,0.31309297912713474,0.4256198347107438,0.31673636663527716,0.7387128138378786,0.1673553719008265,3.2921879979243247,0.313953488372093,,-0.40915714111179113,64.77349530163708,-1.3451648503213756,101.0243344270061,-0.40915714111179113,,0.2558624828562506,-7.039082911489712,1.586883284819768,,,,,,,,583.5999999999999,4.421212121212121,583.5999999999999,4.421212121212121,,,,,,,,,,,,,,,,,,,"Nomar Mazara","14553",608577
"Leury García",,122,484,453,121,90,18,3,10,59,45,18,0,103,5,2,6,,10,4,0.2671081677704194,0.0371900826446281,0.2128099173553719,0.17475728155339806,0.301255230125523,0.38631346578366443,0.2979069554157337,0.6875686959091875,0.11920529801324503,5.445733791199186,0.32456140350877194,,-0.09711242327466607,51.79936152903567,-8.924417434053316,86.3122453544377,-0.09711242327466607,,-8.258418206384226,3.268365676791299,1.5779721286183102,,,,,,,,464.69999999999993,3.809016393442622,464.69999999999993,3.809016393442622,,,,,,,,,,,,,,,,,,,"Leury Garcia","5913",544725
"Yan Gomes",,100,378,344,87,55,18,1,13,42,49,25,2,86,6,3,0,,2,0,0.25290697674418605,0.06613756613756613,0.2275132275132275,0.29069767441860467,0.31216931216931215,0.42441860465116277,0.3153051432776958,0.736587916820475,0.17151162790697672,3.5548218929787767,0.29838709677419356,,0.13337227515876293,46.00348239086445,-1.4212871298951382,94.4512970835616,0.13337227515876293,,-2.5464547996235365,8.3644444015291,1.5763365279686217,,,,,,,,420.09999999999997,4.201,420.09999999999997,4.201,,,,,,,,,,,,,,,,,,,"Yan Gomes","9627",543228
"Mauricio Dubón","HOU",143,565,524,136,101,21,2,12,62,55,32,1,98,3,3,3,,12,8,0.2595419847328244,0.05663716814159292,0.17345132743362832,0.32653061224489793,0.304270462633452,0.37595419847328243,0.29563171532064836,0.6802246611067344,0.11641221374045801,4.30067314609326,0.2973621103117506,,-1.50537816202268,59.38367693585524,-11.502552638825087,84.63739853966113,-1.50537816202268,,-12.595510021381138,8.015984772094063,1.5712163137822839,,,,,,,,528.0999999999998,3.6930069930069918,528.0999999999998,3.6930069930069918,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Keibert Ruiz","WSN",97,398,370,95,70,13,0,12,43,43,22,1,45,4,2,0,,0,0,0.25675675675675674,0.05527638190954774,0.11306532663316583,0.4888888888888889,0.30402010050251255,0.3891891891891892,0.30027799161915814,0.6932092896917017,0.13243243243243247,1.3630952380952377,0.2634920634920635,,-0.30154326697811484,43.391519646431355,-6.542496938918684,87.69068939843766,-0.30154326697811484,,-6.561052730501596,8.031875396041151,1.5635941632351034,,,,,,,,390.5,4.025773195876289,390.5,4.025773195876289,,,,,,,,,,,,,,,,,,,"Keibert Ruiz","19610",660688
"Kyle Lewis",,130,549,491,120,83,19,0,18,64,62,52,0,175,2,4,0,,6,2,0.24439918533604887,0.0947176684881603,0.31876138433515483,0.29714285714285715,0.31693989071038253,0.39307535641547864,0.3100050748588826,0.7100152471258612,0.14867617107942976,3.146688375293382,0.33774834437086093,,-0.10407445067539811,64.35963447569092,-4.519197447317036,99.97641517606257,-0.10407445067539811,,-0.1200254192560335,-3.96158738741799,1.5625341889540174,,,,,,,,573.0999999999999,4.4084615384615375,573.0999999999999,4.4084615384615375,,,,,,,,,,,,,,,,,,,"Kyle Lewis","19508",641786
"Manny Piña",,89,275,247,58,38,11,1,8,25,29,18,1,68,7,2,1,,1,0,0.23481781376518218,0.06545454545454546,0.24727272727272728,0.2647058823529412,0.3029197080291971,0.38461538461538464,0.2986266045343308,0.6875350926445818,0.14979757085020245,3.2365343959185795,0.28901734104046245,,0.0032033445313572884,29.598426706367995,-4.903720431750747,84.45287210849234,0.0032033445313572884,,-5.459484230516585,9.432175305504998,1.558693200164798,,,,,,,,267.49999999999994,3.005617977528089,267.49999999999994,3.005617977528089,,,,,,,,,,,,,,,,,,,"Manny Pina","2829",444489
"Billy McKinney",,118,439,395,93,50,21,5,17,55,48,36,1,114,4,3,1,,1,2,0.23544303797468355,0.08200455580865604,0.25968109339407747,0.3157894736842105,0.3036529680365297,0.4430379746835443,0.3179272743329849,0.746690942720074,0.20759493670886073,4.412578006819311,0.2846441947565543,,-0.9517157622613013,54.39852156045669,-0.679451507303775,97.19779461885975,-0.9517157622613013,,-2.5234820910467812,-0.7690650840705446,1.5512311724960735,,,,,,,,491.29999999999995,4.163559322033898,491.29999999999995,4.163559322033898,,,,,,,,,,,,,,,,,,,"Billy McKinney","15654",641856
"Aledmys Díaz",,109,396,366,95,58,21,1,15,49,50,22,1,60,4,4,0,,2,2,0.25956284153005466,0.05555555555555555,0.15151515151515152,0.36666666666666664,0.3055555555555556,0.4453551912568306,0.31903885225706463,0.7509107468123861,0.18579234972677594,3.0655137263582004,0.2711864406779661,,-0.7326709213666618,49.44157676256465,-0.24151511632633807,101.93576304302034,-0.7326709213666618,,0.21167140730860234,1.095079384152851,1.5404986583575686,,,,,,,,449.8,4.126605504587156,449.8,4.126605504587156,,,,,,,,,,,,,,,,,,,"Aledmys Diaz","15937",649557
"Mark Mathias",,113,426,381,89,56,23,2,8,44,37,33,0,100,6,5,1,,9,1,0.2335958005249344,0.07746478873239436,0.2347417840375587,0.33,0.30117647058823527,0.3674540682414698,0.29241979486802044,0.6686305388297051,0.13385826771653542,5.263264657326493,0.29136690647482016,,1.0638480917550623,43.619824416787715,-9.827138058988957,80.35429371411757,1.0638480917550623,,-9.629180887396096,6.735255808216344,1.5345809275400866,,,,,,,,402,3.5575221238938055,402,3.5575221238938055,,,,,,,,,,,,,,,,,,,"Mark Mathias","18032",664029
"Abraham Toro","BOS",138,540,482,111,68,24,3,16,68,61,41,0,117,14,3,0,,5,4,0.23029045643153526,0.07592592592592592,0.21666666666666667,0.3504273504273504,0.3074074074074074,0.3921161825726141,0.3053998593930845,0.6995235899800215,0.16182572614107885,4.55728820008522,0.26988636363636365,,-1.1288538346998394,61.20643025351704,-6.5432404904252195,92.59486693031242,-1.1288538346998394,,-6.055015991031965,2.014126983456432,1.5343719287071478,,,,,,,,539.9999999999999,3.9130434782608687,539.9999999999999,3.9130434782608687,,,,,,,,,,,,,,,,,,,"Abraham Toro","19844",647351
"Yoshi Tsutsugo",,129,527,466,111,63,23,1,24,66,76,58,3,131,1,2,0,,0,0,0.23819742489270387,0.11005692599620494,0.24857685009487665,0.44274809160305345,0.3225806451612903,0.44635193133047213,0.3288082082307976,0.7689325764917625,0.20815450643776826,1.8282019704433496,0.2779552715654952,,-0.37772261863574386,70.14100032671207,4.02234017475361,113.11307011736255,-0.37772261863574386,,8.135560473882052,-6.8990829257948265,1.5290722548760312,,,,,,,,630.5999999999999,4.888372093023255,630.5999999999999,4.888372093023255,,,,,,,,,,,,,,,,,,,"Yoshi Tsutsugo","27459",660294
"Omar Narváez","CHW",117,393,343,84,57,14,0,13,38,39,44,1,88,4,1,1,,0,0,0.24489795918367346,0.11195928753180662,0.22391857506361323,0.5,0.336734693877551,0.39941690962099125,0.32309103896245933,0.7361516034985423,0.15451895043731778,0.8765527950310557,0.29218106995884774,,-0.3301105238497257,50.410620349693744,1.1039155304913206,100.60761307339945,-0.3301105238497257,,-0.02500985632494257,-1.539982592197533,1.5231497257563995,,,,,,,,434.2,3.711111111111111,434.2,3.711111111111111,,,,,,,,,,,,,,,,,,,"Omar Narvaez","13338",553882
"John Nogowski",,100,401,352,91,67,15,1,8,47,38,40,0,51,5,4,0,,1,2,0.2585227272727273,0.09975062344139651,0.12718204488778054,0.7843137254901961,0.33915211970074816,0.375,0.3159264201237971,0.7141521197007481,0.11647727272727271,2.454720430129543,0.27946127946127947,,-1.024720974266529,49.01282889198266,-1.2975747530559483,99.7970522928367,-1.024720974266529,,-1.1287015025714817,-0.81698981514403,1.5202281663731725,,,,,,,,413.2999999999999,4.132999999999999,413.2999999999999,4.132999999999999,,,,,,,,,,,,,,,,,,,"John Nogowski","16852",596056
"Elvis Andrus",,129,548,510,127,87,27,3,10,63,50,30,0,80,3,5,0,,15,7,0.24901960784313726,0.05474452554744526,0.145985401459854,0.375,0.291970802919708,0.37254901960784315,0.2879994840082461,0.6645198225275512,0.12352941176470589,5.301049446932288,0.2752941176470588,,-0.42315739020705223,54.068165433290304,-14.685204136488135,85.3226149821523,-0.42315739020705223,,-10.331735148397382,5.830564380454219,1.518160180474104,,,,,,,,498.4999999999999,3.864341085271317,498.4999999999999,3.864341085271317,,,,,,,,,,,,,,,,,,,"Elvis Andrus","8709",462101
"Abiatal Avelino",,136,540,508,127,90,20,7,10,55,50,24,1,101,2,3,3,,14,5,0.25,0.044444444444444446,0.18703703703703703,0.2376237623762376,0.2849162011173184,0.37598425196850394,0.2843599653066094,0.6609004530858223,0.12598425196850394,6.128105716780337,0.2925,,0.2619306412525475,51.62069068758527,-16.128980056356994,75.85471218043,0.2619306412525475,,-16.39709683179146,8.33238106682187,1.5176682499993968,,,,,,,,485.69999999999993,3.5713235294117642,485.69999999999993,3.5713235294117642,,,,,,,,,,,,,,,,,,,"Abiatal Avelino","15496",623214
"Todd Frazier",,121,470,417,97,61,20,2,14,51,52,40,1,101,10,3,0,,3,3,0.23261390887290168,0.0851063829787234,0.2148936170212766,0.39603960396039606,0.3127659574468085,0.3908872901678657,0.30694687366485596,0.7036532476146742,0.15827338129496404,3.455020501763057,0.2721311475409836,,-1.0529813570901752,53.88571523868902,-5.081590779186648,89.9114723388213,-1.0529813570901752,,-7.111258613937956,2.0769253320759846,1.5139836519639598,,,,,,,,474.49999999999994,3.921487603305785,474.49999999999994,3.921487603305785,,,,,,,,,,,,,,,,,,,"Todd Frazier","785",453943
"Matt Duffy",,111,439,397,107,80,19,2,6,43,39,32,0,65,6,3,1,,7,3,0.2695214105793451,0.07289293849658314,0.1480637813211845,0.49230769230769234,0.3310502283105023,0.37279596977329976,0.3101588476738429,0.703846198083802,0.10327455919395467,4.221229674456145,0.3069908814589666,,-0.27837446238845587,51.52121651925805,-3.5567565485024204,92.89063684286859,-0.27837446238845587,,-4.266039929271614,0.5630217995943565,1.5113101490233876,,,,,,,,443.99999999999994,3.9999999999999996,443.99999999999994,3.9999999999999996,,,,,,,,,,,,,,,,,,,"Matt Duffy","13836",622110
"Brian O'Keefe","KCR",94,377,339,72,46,15,0,11,39,38,33,0,105,3,2,0,,2,1,0.21238938053097345,0.08753315649867374,0.27851458885941643,0.3142857142857143,0.2864721485411141,0.35398230088495575,0.28165549688060976,0.6404544494260698,0.1415929203539823,2.5582611225571976,0.27111111111111114,,-0.2948881136253476,35.17866555605416,-12.1206416114759,80.56072478197855,-0.2948881136253476,,-9.323136423673883,11.026072802927688,1.511215282063326,,,,,,,,320.1,3.4053191489361705,320.1,3.4053191489361705,,,,,,,,,,,,,,,,,,,"Brian O'Keefe","16680",657247
"Steven Kwan","CLE",134,585,536,137,99,26,8,4,61,39,41,1,69,3,4,1,,10,7,0.2555970149253731,0.07008547008547009,0.11794871794871795,0.5942028985507246,0.3099315068493151,0.35634328358208955,0.2917323024563274,0.6662747904314046,0.10074626865671643,5.3794221988383875,0.284796573875803,,-1.49298847746104,59.561141050280376,-13.834335588990406,82.49273023333622,-1.49298847746104,,-14.109996128967659,3.9694709519229865,1.507616626779612,,,,,,,,521.1999999999999,3.88955223880597,521.1999999999999,3.88955223880597,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Tim Lopes",,132,503,464,117,79,28,2,8,51,46,32,0,106,3,4,0,,19,6,0.2521551724137931,0.0636182902584493,0.21073558648111332,0.3018867924528302,0.30218687872763417,0.3728448275862069,0.2940017454192842,0.6750317063138411,0.12068965517241381,5.210916376165498,0.307909604519774,,0.8304961277171969,52.175509205399095,-10.932054469050826,81.39891223779678,0.8304961277171969,,-11.123960061619044,4.538177599842446,1.5037736431156123,,,,,,,,483.2999999999999,3.6613636363636357,483.2999999999999,3.6613636363636357,,,,,,,,,,,,,,,,,,,"Tim Lopes","14137",621005
"Jake Marisnick",,120,303,279,70,41,16,2,11,44,35,16,0,85,5,1,2,,8,3,0.25089605734767023,0.052805280528052806,0.28052805280528054,0.18823529411764706,0.3023255813953488,0.44086021505376344,0.3179499362394263,0.7431857964491122,0.1899641577060932,6.467054118882979,0.32065217391304346,,0.09937736112624407,37.55192551146465,-0.4631675170807263,98.03537125238087,0.09937736112624407,,-0.6612056508733055,2.8233157347960027,1.5019659465065094,,,,,,,,344.00000000000006,2.866666666666667,344.00000000000006,2.866666666666667,,,,,,,,,,,,,,,,,,,"Jake Marisnick","11339",545350
"Lourdes Gurriel Jr.","ARI",126,508,474,129,76,27,1,25,64,79,25,0,116,4,5,0,,6,4,0.2721518987341772,0.04921259842519685,0.2283464566929134,0.21551724137931033,0.3110236220472441,0.49156118143459915,0.3384268757865185,0.8025848034818432,0.21940928270042193,3.5693529312717005,0.3076923076923077,,-0.8717193179763854,71.73475726269362,7.999881822096085,110.63685123700182,-0.8717193179763854,,5.784978986663645,-4.339647275850676,1.4985924580718333,,,,,,,,654.5999999999999,5.1952380952380945,654.5999999999999,5.1952380952380945,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Mario Feliciano",,126,515,477,104,60,21,5,18,56,65,27,0,185,7,4,0,,1,2,0.2180293501048218,0.05242718446601942,0.3592233009708738,0.14594594594594595,0.26796116504854367,0.39622641509433965,0.2841425881802457,0.6641875801428834,0.17819706498951784,4.139967547851039,0.30935251798561153,,-0.9675864605233073,49.136392281380154,-15.476719631824043,74.8885581236698,-0.9675864605233073,,-17.49109910615846,10.251346288359494,1.4913265843405958,,,,,,,,462.29999999999995,3.669047619047619,462.29999999999995,3.669047619047619,,,,,,,,,,,,,,,,,,,"Mario Feliciano","20263",666128
